"","MEcyan","MElightyellow","MEturquoise","MEsalmon","MEred","MEblack","MEmidnightblue","MEmagenta","MEblue","MEgreenyellow","MElightcyan","MEgreen","MEpink","MElightgreen","MEpurple","MEyellow","MEtan","MEbrown","MEgrey60","MEgrey"
"K06937",-0.0643907337190638,-0.0430028453574077,-0.0275890261340136,-0.0456878391771485,0.0679471113469815,0.0212069745877097,0.00895512882600147,-0.0325024740713415,-0.0198229479657566,-0.0249578529281125,-0.00501455268351761,0.0164161027276689,-0.0475685855847819,-0.0212414829702927,-0.0156926179412058,-0.0160629910898956,0.0133537666722016,0.00434212266879804,0.0269812189503342,-0.0279215823332837
"K06938",-0.0562147202630344,-0.0332169151431281,-0.0443685194409517,-0.0138391568869666,0.0255835730643777,-0.00401816452178452,-0.00622658476876041,0.0769907684610692,0.0454235824256042,0.0333048882088326,0.008945191023209,-0.0273091690437561,-0.0730443072402055,0.00206573040610771,0.000275120444574303,0.00800767759406712,0.00567367331641341,-0.00924598613451425,-0.0169706452306033,0.0199227730150577
"K06940",0.0227331118686573,0.00428275283256355,0.0113824299793288,0.020551042860754,0.018602390255955,0.0033060954251353,-0.0119827104979094,-0.0300013493290414,0.0429115724604563,0.0523756602685803,-0.0170201109901962,-0.0246896477430442,-0.0199800196320049,-0.00711168295704578,-0.052560732476279,-0.0215897570259238,-0.00301497947435238,0.00993271714949372,0.00816796309553379,0.00433960832677621
"K06941",0.0133496912111557,0.0270763429562001,0.0189712732305093,-0.0124148115079975,-0.00163827236440641,-0.0432445018127128,-0.0104462682887787,-0.0288892988612672,0.0361604283522721,0.0455519818088821,-0.0238866286454467,-0.0318094599632878,-0.0512281395069603,0.00625597279495586,-0.0227242579842903,0.0112995354038523,-0.0163970643468948,0.0132147639094749,0.0134867145113958,0.0300903984329451
"K06942",0.0174366680652497,0.0288459653533408,0.0214572270410696,-0.0127261157939487,0.00488389604924406,-0.0441127094591279,-0.00944478219251652,-0.0244298109223708,0.0421467007446344,0.0466568909503164,-0.0260744735781751,-0.0383078447632079,-0.0512843777608864,0.00611367170648595,-0.020747310005611,0.0213009251239125,-0.0268027696423012,0.0123053376144118,0.0125441694286761,0.0417009326833949
"K06946",-0.0406268327977758,-0.038816004279419,-0.0547469845085541,0.0170107219848772,0.0598284996854664,-0.00231016116229681,0.00397418325203664,0.0650230424857674,0.0432630460245971,0.0273412028935002,-0.00462643921755516,0.00309277026238179,-0.0386750236204928,0.0235293270370684,0.0152678588640344,0.00459203224097126,0.004507369386425,-0.0191851996874996,-0.0371829603633798,0.0260555967906321
"K06948",0.00726417912743847,-0.0377719111619039,0.00062507155829986,-0.00796275901041521,0.0254731151641684,0.038959238564033,0.00817864251688242,0.00232157668928846,0.0287605435837064,0.00887057466605881,0.0153548740194868,-0.0326546076554367,-0.0274932411874841,-0.0257779966210559,-0.0314786945128832,-0.0268338524560953,0.018926811183459,0.0210842751405347,0.0395214843790063,0.0130113174364632
"K06949",0.0170685611902578,0.0332807193497149,0.0262140445877677,-0.0140308153283989,-0.00210069685855874,-0.04711364183292,-0.0110593807515376,-0.0219274722034724,0.0363215176460061,0.0494617408335587,-0.022513360001764,-0.0381585779015656,-0.0550076641023171,0.00710941543641525,-0.0214933638733299,0.0161142947573532,-0.0261913170557288,0.0154405151731574,0.0111129963859924,0.0360013387597078
"K06950",0.010023042475962,0.0196112892796977,0.0172486803795199,-0.0120153993946965,0.00507977275827032,-0.035016492808495,-0.00464604077697062,-0.0210081882973599,0.0482036805175266,0.054320109705363,-0.0211207648799625,-0.0389181960923691,-0.0555376958533986,0.00425618136075417,-0.0335435911448748,0.00903991016785242,-0.0134653112475665,0.02088150686825,0.0133285096470903,0.0395429669469208
"K06952",0.0166484915990389,0.0357132170645238,0.0586008943107491,0.0372994850867,0.0570336184837303,0.0374789308407351,0.0171219564852445,0.00915583630047779,0.0415651449424905,0.0260427412334579,-0.0158756530494894,-0.0508814233207522,-0.0332008801513498,-0.0118041573012117,-0.0470300855107207,-0.0339683880073153,0.00726033816699412,-0.0307462703149131,0.00193362640682439,0.00861156595038081
"K06956",0.0108667008642568,0.00286174766434665,0.00648731431740119,-0.000597969596110357,0.0104617662255984,0.0203171338930773,0.0182084933598069,-0.00680014579736218,0.057038997508666,0.0387867163348629,-0.00952620770953397,-0.0267099956476228,-0.0357245392518999,-0.0183678262976638,-0.041964811027841,-0.0168387644783289,0.0157330441484266,0.000287018309380202,-0.0132897939525303,0.00624011026737016
"K06957",-0.0394457373797713,-0.059564094649665,-0.0358487727774505,-0.0232870998658997,0.00864038849524663,0.00262337568903697,-0.00365434525822607,0.0534953332829257,0.0239335177564077,0.0314936612387663,-0.00834258489064881,-0.0129361170836419,-0.0367546466735003,-0.00931506436716317,-0.0410365030712828,0.0106939004070965,0.0222132402527837,-0.0106799436085369,-0.0157925256451006,0.0155376170951295
"K06958",0.0188812403452326,0.0165408779062466,0.0246206894486175,-0.00119011576036542,0.0048315012987904,-0.010911194716617,-0.00887259589223651,-0.00106238881110734,0.0567711057016679,0.0592670672237765,-0.0150184195140085,-0.0494065159898224,-0.0499389154194556,0.00116864983551992,-0.0473503217687163,-0.00629965304259883,-0.00714907683440913,0.0224810600154117,0.0120508101424002,0.036729407390431
"K06959",0.0236108500698811,0.0124009137609512,0.0161052611205349,0.00546155271468065,0.0115233613414525,-0.00961927387273679,-0.00304226825869122,-0.0141242189109023,0.0490666176919015,0.05204178030282,-0.0256050078501926,-0.0330924028475291,-0.0309053985467841,0.00803176340468869,-0.0446672057686355,-0.00495321613453914,-0.00305990684436665,0.0108548590617134,0.0103557667540619,0.0300718021326901
"K06960",0.0166268003371443,0.0220341080631101,0.0220779908192424,-0.0074440140244501,0.0117136831173874,-0.0141072825950321,-0.00318304690683782,-0.011776032507966,0.0540739254291234,0.0553833829017062,-0.0199789176856109,-0.0448799192808222,-0.0438798810481793,-0.00143999919225476,-0.0419714666171821,-0.00141044927292067,-0.00882181064771679,0.0171324790641614,0.0168944408916027,0.0332898097593916
"K06962",-0.0127826988553102,0.00741075247626143,0.02536608455173,-0.0149967646792922,0.0620858213208299,0.029323951950866,-0.0105011789276536,0.011950690277985,0.0312452306415653,0.0226544166831022,0.00214783927897857,-0.0613096457099838,-0.0546363296072387,0.0034982240207203,-0.021017791459833,-0.0125888473092539,-0.00775505042565669,0.0275957477092407,0.0385916318846838,0.0483734867433431
"K06966",0.0144536388848476,0.0247412967153364,0.0195873810570636,-0.0151508384191506,0.0179923188550384,-0.0274751325928424,-0.0097192520517988,-0.0219919026181045,0.0374944647119052,0.0483881975314645,-0.0268176038061523,-0.0368471816415943,-0.0497962032953659,0.0144500685656974,-0.0290192996706772,0.00676317729933325,-0.00826309162713026,0.0228384353081965,0.014620257971468,0.0315052751293582
"K06967",0.00675774221071541,0.00120975550235039,0.0130809889106026,0.0307425615022983,0.0302612075042172,0.0115249667508784,0.0143516602281022,-0.00617705060203988,0.0511046196213397,0.0541853244647484,-0.0118289298108183,-0.0307613120475774,-0.0404204934490633,-0.00353120937080073,-0.055329447709224,-0.0112916370175508,0.010863985774661,0.0172200970435723,0.00999704804107067,0.0240707831896047
"K06968",-0.023417576777666,-0.0378527283262778,-0.0135839602608006,0.0164315618125793,0.0213798760595683,0.00824204299876403,0.00404625328247194,0.0642038836415133,0.0428845788157283,0.053174897614273,0.0109426981642235,-0.0357502022563232,-0.0476221055420432,-0.00391884548175679,-0.0292927119042575,0.00249544070126907,0.030604872806228,-0.0219395413488537,-0.0278084028451391,0.0291963233265033
"K06969",0.0161193446656669,0.02504248292686,0.0208307323572357,-0.00877460458121305,0.00218069163878865,-0.0283026638399501,-0.00307989417258368,-0.0242427715513056,0.0381708416367374,0.0446550954025702,-0.0215429523028964,-0.0305823010761892,-0.0454518444569899,0.00451314761764107,-0.0318090865509627,0.00393921352894149,-0.0131827120342775,0.0101805090900593,0.0151871450197564,0.0277058244888412
"K06970",0.00965283459015484,0.0258171399559929,0.00341862618076924,-0.018869902156168,-0.0150550873078763,-0.047373921602131,-0.0147158550324637,-0.0202636737619337,0.0215539369670737,0.0397896927269757,-0.019853517593171,-0.013776736769476,-0.0355295448182419,0.0093001233126513,-0.0150160505092582,0.0220613015548239,-0.00789635038017318,0.00169198311578812,-0.00150300603119417,0.0197470925580192
"K06971",-0.0224111180051965,-0.0417567546722705,-0.0337603678212831,-0.0290410606837796,0.0482175903855783,-0.0285141419813186,-0.0107415509131111,0.0447206424072866,0.0427486952859479,0.010231336513994,-0.018853915209071,-0.00827405180752943,-0.0502847278484162,0.0125349650026899,0.0358551458667836,0.03954107218697,0.054476379882094,0.00411149242544029,0.0264165882118742,0.0638037445587003
"K06972",0.0193048793307466,0.018164030763418,0.0312302718112868,0.0153044133312543,0.0108744687297046,-0.00604285839837511,0.00132964324952739,0.00257589867025032,0.0545503332937784,0.0675995232911687,-0.0198795902968587,-0.0561952521758944,-0.039518297173715,0.000553513881330591,-0.0458677207165842,-0.010325123869703,-0.0182015096282976,0.0247302935143084,0.0118151947065612,0.0368722020659266
"K06973",0.0199780592897085,0.0293151102558526,0.0264743193061379,-0.0155767259101432,0.00902389190910293,-0.0458462222817166,-0.00601821419339179,-0.0274633681249538,0.0460791871498802,0.0530439870583169,-0.0269754768580637,-0.0421523326880017,-0.0536320030825741,0.00648851681976775,-0.0194828583092894,0.0215335839163588,-0.0208031119798543,0.0218562574451198,0.0222852643474223,0.0475914495873902
"K06975",-0.00174672945756876,0.0155212263602449,0.00548376966108293,-0.0171180595137404,0.0349773788056119,-0.0274081241090001,0.00141888901109838,-0.0284564271170957,0.035171711895862,0.0335440072238292,-0.0320206467874772,-0.0185434696078482,-0.0552984035346092,0.0138170854906085,-0.0125924598050715,0.0197782411888144,-0.00873213077479257,0.00845414046416705,0.0348584388671931,0.0322869067158091
"K06976",0.0152088059998127,0.0154572179896357,0.00475932254469446,0.0209113197432227,0.0132501863290366,0.00662706971469356,-0.00700318790304247,0.0309240419529572,0.0537669585232219,-0.00629534990459778,-0.0173165652819724,-0.0278205453536528,0.00575499748385046,0.00810382164335832,-0.00783655382045537,-0.0221170855184866,0.000263275062243063,-0.0230475703890348,-0.0103803040012079,0.0190268395200024
"K06978",-0.000536720330318212,0.0194940575220149,0.0214421546232512,-0.0101774086390581,0.0183356378849695,-0.0545881672720069,-0.0108263378000274,-0.0227696727986317,0.0605200294155427,0.0580509913463153,-0.0197447299306603,-0.0482428282057373,-0.0554359763510953,0.00216112639490617,-0.0249978789609704,0.0272122465089728,-0.0340860048291309,0.0301434090061258,0.0139550554385975,0.0580030374656149
"K06980",-0.0467853097729072,-0.0215424910105024,-0.0469232221640631,-0.00418110569758268,0.0268535858415912,-0.000874697323073882,-0.00953135302609609,0.0890521649860817,0.0480925960049364,0.0465710742004457,0.02753777306315,-0.030141464109425,-0.0700258196822948,0.0248202371612713,-0.000447714068141933,0.0087666187085685,0.00998079024870723,0.0039072635738054,-0.0153815348824585,0.0357297529764923
"K06987",0.0110733067879157,0.0184427809175018,0.0244714491685033,0.000354621242243909,-0.00284050319551582,-0.0108537784844339,0.000451771977047176,-0.0322148452061676,0.0475675400189014,0.0582346888859523,-0.0115768274468392,-0.0343585122421941,-0.0465712012109968,-0.0120636739958553,-0.048024571171805,-0.0128185450159604,-0.0150636005132187,0.00617480685160692,0.0152782674217964,0.0179835610810996
"K06989",0.0117588088783911,0.0387790478281698,0.038505985439415,0.0221525814816723,-0.00790918713001736,-0.0212173562766405,0.0147059122717156,-0.0478479296735946,0.0173004480407032,0.0499877477924588,-0.0263457644521589,0.0016472444231022,-0.0237232384108449,0.00678447477103976,-0.0191849726002909,-0.0132404125371182,-0.0108686318701979,-0.0292155796070887,0.00233523308570022,-0.00336178091406665
"K06990",0.0101626653455322,-0.0012376267190928,0.0289440553868298,0.026885232428315,0.0885441100591559,0.0490874876512771,0.0150439790331804,-0.0204324854355237,0.0450236736125955,0.0837667443712756,-0.00194808747207965,-0.0583869805334635,-0.012634495918188,-0.0546307321525924,-0.054059953039149,-0.0555984692365838,0.00582896890298697,0.0225689496354266,0.0234618827447515,0.0229404941384084
"K06993",-0.0136922258459861,-0.0401321263912109,0.0123762368014667,-0.0145137060422028,0.0233524959155503,0.049661351767964,0.0403199818756166,0.00876691475800386,0.0528305831573752,-0.0137412437006998,0.0287479613143721,-0.0235936543069004,-0.0356078867543669,-0.039254938410936,-0.0541972141548616,-0.044409441110664,0.0329553049963452,0.0212266354631519,0.0534047218661531,0.0114899605233273
"K06994",0.0323873424731371,0.00411332731848709,0.0158602734542961,-0.0209220745338961,0.0401051232983825,-0.00718587809928225,-0.0275186429366309,-0.000577426427652679,0.00347902547880609,-0.0167200155568603,-0.0197584262113179,-0.0510338891027484,-0.0127498202068498,-0.00899095202122335,-0.000742022250630778,-0.0184709323024092,-0.0105537716551103,0.062897274191181,0.0545321232507449,0.013734603563757
"K06996",0.0187752790046733,-0.0164688407078914,0.0173102273266797,0.0568101726750574,0.0192411440944991,-0.00329226668292821,0.0176388399419491,0.0291278271748475,0.0283340133391907,0.0330028295255092,0.031167075239518,-0.0237192837700288,-0.00202155027155189,-0.0231561772194025,0.0042856857848857,-0.0614107793101104,-0.0338074557530147,-0.0296893430078336,-0.0254248488570781,-0.00495882889137888
"K06997",0.0141773165370406,0.0143737537342948,0.0142961376050918,-0.0148405231103917,-0.00568653378659984,-0.0274549675812708,-0.0146860329266864,-0.00977672674379661,0.0383975390542001,0.0377456161216685,-0.0288801156666991,-0.0255460171467608,-0.0464696035577673,0.0134651162402377,-0.0332344112551118,0.00813085591283879,-0.00364055777194998,0.00414403347835949,0.00997176848383796,0.0303496592738035
"K06999",-0.0384484705914731,-0.0145713702835965,-0.0244170402295324,0.00690960837016638,0.0393119743401133,0.0237883226064086,0.0104416186873235,0.063822863345645,0.0697022051309394,0.0398008487180849,0.0116113289122791,-0.0236565886811268,-0.0495798516476657,-0.0142277480359123,-0.0489027564471422,-0.0264613590427067,0.0341611910409675,0.00821528164143832,-0.0259125875976308,0.0263726184613372
"K07000",-0.046481369973951,-0.0332413460742447,-0.0380637975358433,0.0156436143143372,0.0643183221416964,0.026217312898856,-0.00131458724963602,0.0959612202827598,0.0540167109658733,0.0551043940013398,0.0283007165995975,-0.0240506378588831,-0.0664306273608136,-0.00240825520584398,-0.0313559423173932,-0.0184375111323504,0.0225345399630406,-0.0192989166374911,-0.0426771876421682,0.0197452789051441
"K07001",0.0229912380562342,0.0291361523378795,0.0227570653550073,-0.0203319972474178,-0.0130099093103272,-0.0374887942557359,-0.00486442782909935,-0.0350430910774981,0.0217185268488697,0.0359063758811981,-0.0302039073206165,-0.0168019370447409,-0.0410216248367385,-0.00175749438097629,-0.0276503038372587,0.00863597248473273,-0.00323835548508906,0.00485943407683696,0.0200920118289221,0.0147193590042652
"K07003",0.0236318344022721,0.0259429355512154,0.0243609669597268,0.015819686908722,0.00785942937258167,-0.00902742451080594,-0.00744245222300252,-0.0160837519908447,0.0551191450787203,0.0565911850703508,-0.0225335289232005,-0.0408383040842946,-0.0393000140002095,0.00436381216924686,-0.0382669949216873,-0.00536364195695934,-0.0112729252259019,0.016809074544325,0.00784238431506401,0.0298752092119184
"K07005",0.0195902272069703,0.0161832533312204,0.0226907299242735,0.00121304725497715,-0.00924652833132494,-0.026273716512354,0.00150357976083095,-0.0505415803850463,0.0360930035367477,0.0369999678067175,-0.0346996477483735,-0.0189012715934184,-0.0277778817450702,-0.00665795008982926,-0.0414211829331625,0.00296675705353628,-0.00865545631492476,0.011447068048714,0.00108726300543321,0.013969890331111
"K07006",-0.0384614261438772,-0.0112244999774222,-0.0188987463730155,-0.0234671010554251,0.0395687892021413,0.00567686534246789,-0.0274061919238253,0.0346638081348108,0.0243470694880767,-0.0100559001389411,0.000346450916556051,-0.00404278710735643,-0.0364277676665114,-0.0199514340433605,-0.0149077070859896,-0.0195941210920865,-0.00453105236938184,0.0109598024039982,-0.0233600487200311,-0.00571868481023944
"K07009",-0.0126509259706786,-0.00347806965510273,0.0052208917822285,0.00573255151763618,0.0213508019071921,0.0233092776902807,0.00566963626317819,0.0226764748814325,0.0818925657705993,0.0532790752356553,0.0131851447829367,-0.0501942414713651,-0.0497661996421151,-0.0179225362680356,-0.0625370086429341,-0.0213670613731439,0.0296869145784702,0.0300796043287917,0.0258423518729117,0.045713323328335
"K07010",0.00378429667147264,-0.00347622621477734,0.0222849982233094,-0.00180915728788869,0.0163076778492858,0.00663987818419012,0.00218190905328294,-0.0164339403243339,0.0408885198067191,0.044201796228448,0.000171155461313524,-0.0324743188761364,-0.033271355620864,-0.0164484417678001,-0.0344030337745711,-0.0138298961148473,-0.0192009304451401,0.0282726747233259,0.015874325980693,0.0248091723411447
"K07011",0.0295155920413086,0.0156156914244438,0.0599833272743693,0.0411155310620751,0.03733567971945,0.0350945039326869,0.0445891444242573,-0.0223713540021312,0.0357008982642337,0.0560426117081486,0.0249499625248037,-0.0659126373442806,-0.0241231499064142,-0.0190799451543396,-0.0379810476217001,-0.0116017618250425,-0.0248934430147256,0.00567902634479677,-0.00491143454691745,0.0278164490048382
"K07012",0.0221539553912744,0.0126514824162554,0.0535758130929367,0.0294693116099808,0.0233315389371857,-0.00539203447528115,0.0160448344556576,-0.0173911084213681,0.0552955722666916,0.0307038830133677,0.0198509666070704,-0.0442792945820095,-0.026790197390432,-0.00663610249669128,-0.0124778415342323,-0.0216291171167688,0.0181762644522511,-0.0178175349198513,0.0070300264283723,0.0240460632563937
"K07014",-0.0298049995863151,-0.00607810442890027,-0.0207547271227787,0.0026676156128377,0.0592516219812594,-0.00838353969640846,0.0129999502014434,-0.0204215649713892,0.0641427449539922,0.0428505490202959,-0.0215214941016203,-0.0402441982627867,-0.0713717250670641,0.0083997772795051,-0.0224907239206942,0.0143425675931415,-0.0149451618812566,0.0250349625775903,0.0244993587938404,0.0413134516742684
"K07015",0.0221492934259243,0.0151793145690957,0.0272633608662275,0.0149401689049946,0.0064804489672842,-0.0154869382300959,-0.0116703279831846,0.00803691556091952,0.0457444741666845,0.056717197526424,-0.0214295857923788,-0.0558580853370022,-0.0521739078008916,0.00498875870692173,-0.0340724940343122,0.00272785943711477,-0.00162637645282883,0.0173149311328221,0.012686105642256,0.0374635437895477
"K07016",0.00141080472218989,-0.017182621212443,-0.0179184456967522,0.0135043504404491,0.0305697404234286,-0.0248998755556528,0.00294150352721913,0.0459344986869205,-0.00147116129194893,0.00963508795690078,-0.0548474880625235,-0.00526543396660804,-0.0126785146598615,0.0388591311892457,0.00867776147650647,0.0178996035660159,0.00872453452069421,0.0187275416784108,0.00296057207457836,0.0214523459270126
"K07017",-0.0103953866349044,0.0282800263836251,0.0356896810077232,0.0198971709635767,-0.00239005249847164,-0.0128461379178001,0.00812013143539,-0.0247104895141669,0.0261484147347839,0.0523520354235665,-0.0448694516905841,-0.00797437818079563,-0.0425633631432883,-0.00979066595696229,-0.03294757332239,-0.0177446001161934,0.0195760665169013,-0.0203330726573127,-0.00152710180687758,0.00559114887882654
"K07019",-0.0585838954048969,-0.0493808119941451,-0.0601763896184321,0.00204775716834049,0.0651787856783836,0.00283700596403227,-0.014153016649542,0.0542397007243257,0.036675676745045,0.0270555344249346,0.00280812078802006,-0.015847422769002,-0.0627677206755489,0.0471897415327795,-0.0146668253241516,0.0335596550165035,0.0186160907846806,0.00142011576540229,-0.0256839496465408,0.0466094609023638
"K07023",0.00429744448783413,0.00642044483206807,0.00280345395205755,-0.0139195820894806,0.0171401435063275,-0.00974948496973453,0.00678750895925521,0.0072465401131923,0.049698141720576,0.0480674666846427,-0.0292103493829333,-0.0399066567358737,-0.0515501410237962,0.0109915031290261,-0.0367948669885412,0.00281144676760021,0.00176316683103016,0.0366908892134778,0.0274283869353092,0.0412738939300588
"K07025",0.0158879168217746,0.0141511190229545,0.0143077237210659,-0.0197797681157708,-0.00190925462602594,-0.0251348283786521,0.00142952754258954,-0.0140968251512798,0.0338242619532111,0.0374588341262785,-0.0448197083170802,-0.025120786824962,-0.0420006153393063,0.0116057175018498,-0.039013112263597,0.00872037709577496,0.000961950420716706,0.0109710099672732,0.0172909316857987,0.0282740776117477
"K07026",-0.0387938182954506,-0.0276817571685204,-0.0504515392416817,-0.00328281525982365,0.0276870100496863,-0.00670030260789161,-0.0348634449931442,0.0424968059749191,0.031292292195152,0.017383116254242,0.00584088772524477,0.0130669750248917,-0.0367129827648589,0.0109950457827639,0.0113035654995213,0.0119761444151712,0.0288214126928107,-0.00799958209741435,-0.000155556313130705,0.0193600742871405
"K07027",0.0112130930714706,0.0214640622656495,0.0163226575915048,-0.0024372205909924,0.0126166463809331,-0.0286126745177408,0.00196821289710253,-0.0163863430922177,0.0547219601557999,0.0608955981007667,-0.0172779840378824,-0.0392328286366333,-0.0527991115709116,0.00475990486401135,-0.0419455121686724,0.00948435792610361,-0.0157977046572782,0.0180100257757721,0.00785679619319619,0.0436188936949446
"K07029",-0.0162166219668725,0.008124962239439,-0.0117227501569141,0.00568135364381366,-0.0295740722946821,0.00467755288489046,0.0210822998873916,0.00392650754392911,0.0397013727727484,0.0170081510812605,0.0141752046695431,-0.0132778713779795,-0.0240826059197589,-0.0151014188057957,-0.00760805267826825,-0.0101688725616512,0.053511754264626,-0.0279229959153777,0.014758360533553,0.00676630466009105
"K07030",0.0281358743451318,0.022255410575494,0.037505185720333,0.000325402182764086,-0.0104226226926606,-0.0213994624966371,-0.00984448198440189,-0.02970075280667,0.0580970002788273,0.0490732035427003,-0.0250985494039077,-0.0477857820738186,-0.0312515162561662,-0.0129200266420043,-0.037099486924485,-0.00101230870592714,-0.0251190288879103,0.0058613165830728,0.0091965493402665,0.0250150378358263
"K07031",-0.0186009227942918,0.0209049982343717,-0.0138943569553346,-0.0203584309792219,0.0158434281814351,-0.0372642768478014,-0.026830330782848,-0.00399855520616101,0.0333787858153847,0.0289813427581871,-0.021184905241461,-0.0195491974898056,-0.0337011337601446,0.0227942195370223,-0.00321845098503154,0.0327881359014728,-0.0402960167692767,0.0504183142147207,0.0320902592218637,0.0532492757057352
"K07032",0.0182892716758946,-0.0164074011858629,-0.00750358976425305,0.0229349130923976,-0.0331522586572299,0.0109780933332565,0.0206454050330697,0.0277924966260187,-0.0161850756453397,0.00620190686344068,0.0156585170703623,-0.018140850686359,-0.0135660836644505,0.0160702800667578,0.00257078871498239,-0.0317302590515373,-0.0238321915606162,-0.00675121898031022,0.0326068793541843,-0.00687736016129984
"K07033",-0.0165535368214472,0.00646699681272263,0.00624598365635676,-0.00413981310230063,-0.0258336001040964,-0.0546913473187625,-0.0633281458397478,-0.0159332238828014,-0.00147140885416897,-0.0239897069070293,0.0173992309172843,0.00676848253712821,0.000266669224462698,0.0273211895417412,0.0405248062159759,0.00674361616687259,-0.0154770448906662,-0.0100780893403617,-0.00794979358452568,0.00529787793373828
"K07034",-0.0568977872576928,-0.0284721840786537,-0.0400939372557518,-0.00671811451576042,0.038105957999578,-0.0213185008433976,-0.0373696921466976,0.044434652759053,0.0355555194573954,0.0225927619818842,-0.00631455356763788,-0.015743180400256,-0.0519363441036581,0.0254907053587704,0.0130066407439326,0.0284979271598946,0.0155543601571855,0.000668699224312271,-0.0137761150914186,0.0422141852316525
"K07035",0.0107929740372854,0.0242962852432817,0.0249493241220521,0.0194144579321185,0.000269084979617614,0.00768216500527805,0.015148497800955,-0.00731040399418248,0.0612728514851307,0.0706780681715769,0.00353347331019325,-0.0383258801375637,-0.0486451878278203,-0.0248132989272474,-0.0518822604124565,-0.0223262468501075,0.00088379965216957,-0.0180564294085357,-0.0145714051998231,0.0205780209229924
"K07037",0.011051760674948,0.0321666317981449,0.0383198008693789,-0.0010648022121165,0.0131716986832127,-0.0491780765994764,-0.0121533985149263,-0.0211036206910045,0.0457061524649133,0.0475591815819712,-0.0236765196298077,-0.048306206433486,-0.0599666655442821,0.00972843353934013,-0.0217110656479134,0.0190657500783001,-0.0457109682907265,0.0241547131689196,0.00255814495685261,0.0477174706989574
"K07038",-0.0499315351628532,-0.0360091551424582,-0.0448645938814577,-0.00624336183303799,0.0307603563491189,-0.0266269438466822,-0.0421579265323802,0.0211992873317428,0.0308912690915966,0.00108027982464802,-0.0129427625188109,-0.0101289606412672,-0.0528099406109105,-0.000541717417091269,0.0132349534294895,0.0155823390996453,-0.00560852565661654,-0.03795047046478,-0.0176615867411052,0.00760974180757833
"K07039",-0.0677677467726643,-0.0403074046679002,-0.0590992861308544,0.0283349956784933,0.0573717563570504,0.00238455527989151,-0.0213444313294865,0.0476164181030674,0.0488865658249615,0.0343204623546947,-0.00149308621053844,-0.00728270262006473,-0.0511368831918028,0.0270560651152158,-0.00589094710636965,0.0137662594394713,-0.0101415061526418,-0.0187492867578133,-0.0346835461288941,0.0294351578697969
"K07040",-0.000449055556986569,0.0162021731988928,0.0175691516473315,0.0079070922098523,0.021851036316501,-0.00701244547981387,-0.011336308526335,0.00175450071318459,0.0400636017614755,0.0363750475194501,-0.00664241743995748,-0.0407648620778712,-0.0468469153816424,0.0184026199165785,-0.0360526229252447,-0.0187923325360246,-0.0102434971467306,0.0106499158749674,0.00863122840361577,0.0245251959392784
"K07042",0.0211080883024063,0.0203156027090998,0.0226705857680778,0.00564901881935825,0.00569497371340044,-0.0135540000747324,-0.00216116606152011,0.00198275420199328,0.0529608509778425,0.0579354344597581,-0.0152964510407157,-0.0474426750887134,-0.0480389385557449,0.00578217295982065,-0.0411532269194373,-0.00131466353204195,-0.00384572249543093,0.0160657972700957,0.00669278227964463,0.0380728369194384
"K07043",0.0230396202691148,0.0363422204388542,0.0400002347459577,0.0101806968975907,0.0114062562833376,-0.0159650615218154,-0.00823207386118673,-0.020322410691944,0.0641007900066705,0.056995171981883,-0.0248709988412097,-0.047826567368254,-0.0475959319395178,-0.0115370091652339,-0.0404953144215996,-0.00772424019990546,-0.0227509243040788,0.0139652459605733,0.00609290075424968,0.0333035919716486
"K07045",0.0249524424589446,0.015708780402298,0.0305167263239547,0.011217620269307,0.0237538979596134,-0.00443634271902095,-0.00463445122745677,-0.0400471395110499,0.0538008998649038,0.0525880624141056,-0.00275502859556901,-0.034541250320271,-0.0280362889904562,-0.0285855707921092,-0.0478748076923439,-0.0129736324619714,-0.0286223791171999,0.0110914968062454,0.0211043403715569,0.0215738184291571
"K07048",-0.0184803057910944,-0.0131171997796367,-0.0174162122396402,-0.00737046147528131,0.032622236592199,-0.0129791708854979,-0.0321661386790368,0.0105244368885224,0.0626551604071006,0.022520035290158,-0.0140572935565923,-0.0345468624949495,-0.0333821417302129,0.029122497400138,0.00816087554704788,0.0239520821960909,0.00344686526782294,0.0214436744133669,0.0208603940684799,0.052261413671173
"K07051",0.0352031211438001,0.0463423925233373,0.0518891031187561,0.0316321417626162,0.0124013947691727,-0.0299628081450744,-0.00735456342034976,-0.0889917075522473,0.0012341346268,-0.00288303266922207,-0.0186131243780118,0.0241861431427604,0.0555608625608635,-0.0047858779691322,0.0274067621967729,0.00621120757481831,-0.0309223909465522,-0.0662082524971666,-0.0286114410754763,-0.00635628586390831
"K07052",0.0236447159413418,0.0203743572970994,0.0282721219087364,0.00358632162382509,0.000788347504541132,-0.0279416934182746,-0.00347217213272679,-0.022973852998461,0.0454606842211936,0.0532417397597091,-0.0306027821972206,-0.0403650461217067,-0.0424836752861871,0.0034019496545083,-0.0310059004933858,0.00780720203016756,-0.00738983831537813,0.00891718887772785,0.0112944148530001,0.0319696178912856
