"","MEcyan","MElightyellow","MEturquoise","MEsalmon","MEred","MEblack","MEmidnightblue","MEmagenta","MEblue","MEgreenyellow","MElightcyan","MEgreen","MEpink","MElightgreen","MEpurple","MEyellow","MEtan","MEbrown","MEgrey60","MEgrey"
"K07317",0.0281261533998968,0.050717306132227,0.262220851766756,0.436803295227413,0.151617727855245,0.110424180660339,0.874593373587384,0.120926567479428,0.109678801005979,0.94566710090506,0.702395624618987,0.578061993776366,0.217539284270061,0.828127817691967,0.245287282158899,0.206766156707772,0.856721568519986,0.781248435131482,0.338380832856515,0.885421556889174
"K07318",0.414485291638342,0.810172261165527,0.0153323951872218,0.842305220217652,0.792669909103022,0.878046690707741,0.638185350333269,0.0975413760364829,0.912991984887326,0.562783578783411,0.301571994229072,0.635549258324203,0.261843143984684,0.851367284738236,0.492915111482722,0.941231303365034,0.723521793484276,0.360888521937001,0.65221418435267,0.394050307165798
"K07319",0.247904362169184,0.213295076908207,0.283858846681919,0.2423102109386,0.200746451439492,0.58365887897165,0.963575800562765,0.0925134406182363,0.0944016654267853,0.0333296055870418,0.56871702606379,0.536669078008202,0.109626116649299,0.413048787175042,0.811347681521733,0.846391183866199,0.822994589749444,0.439175632714876,0.269336129244357,0.322501629949516
"K07320",0.0491359054827678,0.146113128529589,0.019360873900537,0.362661894505731,0.0535337079167706,0.731466101424376,0.702288833672926,0.00175614597858985,0.189395641808004,0.214579094484739,0.923460167794084,0.841745934170557,0.064262763974221,0.392342672946809,0.619042469753117,0.601015381997418,0.589785302938752,0.630564601246735,0.281184878381488,0.888618775424163
"K07321",0.378380809713831,0.385917344104093,0.333556585405594,0.418087181023905,0.852516762725398,0.573765881371439,0.845766556302008,0.298107665147857,0.0499902576113099,0.210666254447113,0.582437027254168,0.166990037546959,0.139318663489593,0.671837968632525,0.253095697181835,0.536478053787814,0.694581546459928,0.380050440726524,0.0834805545228839,0.40268551556361
"K07322",0.700758963795518,0.336859787976014,0.47346178682996,0.498202146033227,0.870650647283201,0.0614968596453637,0.723041289791018,0.360434544618745,0.123301360823594,0.0686160335798348,0.39827153168177,0.21792866061361,0.058552883696547,0.930889194597359,0.420668180732173,0.443893690240771,0.3470104496726,0.453126261845721,0.594928623940854,0.137276126509096
"K07323",0.0569795752970098,0.202161455195247,0.0267926983459327,0.807748840292513,0.137641363556276,0.509692057221101,0.565843583798637,0.00204875925994181,0.0542383166423467,0.0486205806574114,0.413290880949811,0.346109301037834,0.0292547421143088,0.410825511579534,0.399976062470079,0.647956844197837,0.92852353768555,0.745260272948957,0.331553324254072,0.423552069182261
"K07334",0.549613670024637,0.291577882026611,0.446130677377046,0.968295512542964,0.248158579671394,0.181236362107491,0.866820198439693,0.148617068138662,0.263988115556221,0.0846728908880345,0.10329403750826,0.341873269781472,0.0989167609463867,0.540654312503662,0.277677802270639,0.48191739510545,0.580247660516133,0.336930631774228,0.313690902967905,0.323303796821899
"K07335",0.522586483833194,0.687752454183748,0.674532814580096,0.545051638094322,0.943416020170582,0.430971927870765,0.959178581421584,0.354338390107018,0.072024983766322,0.190304254790052,0.178701784680835,0.196021267392476,0.131303717248702,0.751162706240742,0.20821754102776,0.672970018643578,0.888291070070962,0.496075019251564,0.246541104990525,0.172927808452638
"K07336",0.0710278339268386,0.360840158921109,0.115207297530455,0.52448462423233,0.419847742247975,0.69491171711156,0.892474765792699,0.00979992709782647,0.0181110168650245,0.0597861835602789,0.296030715511755,0.381568249855955,0.0466539095601096,0.777370377302772,0.402550310228596,0.593306079659498,0.832848314487218,0.641182331011776,0.323166180677554,0.479797142384242
"K07337",0.0774159080721743,0.185450725294569,0.0682265025955752,0.521436645417372,0.0784230962557358,0.76226226965107,0.878643946712517,0.000390576460006943,0.0549219528841689,0.0770329339282761,0.36515144630396,0.578803101889098,0.0307298847651693,0.665652052138579,0.800160306810624,0.936879778268951,0.504468191761379,0.946333434234454,0.395822687044894,0.215491288346105
"K07339",0.469992475174004,0.228529164576099,0.304885152486207,0.67251170229549,0.062297302564042,0.501469488776762,0.387121039838428,0.959364464251762,0.52432800601162,0.521470729564053,0.686212926994815,0.827890566536144,0.661307400289423,0.624849690793806,0.621960821637179,0.39245795778879,0.822339833715901,0.0574423521249097,0.464024986374633,0.426912590304954
"K07340",0.0242389543301379,0.0599550556051997,0.019806141896471,0.710233537799654,0.0533130076095296,0.930493604156641,0.972759495016875,0.00212843462677743,0.068902015140892,0.0408582667726287,0.159548785604501,0.436355383243072,0.0203644161626184,0.658903698319921,0.994279989842812,0.606495284043916,0.658977864618845,0.901746864543424,0.502302022719099,0.206881084804785
"K07341",0.502034189284299,0.935255957577097,0.575456210350654,0.933956252453494,0.284307698361987,0.557190450998726,0.829573514399429,0.32144217380811,0.310337067820055,0.365941149305909,0.126299502789476,0.182879741632212,0.277266473278426,0.659418229743671,0.7067970522022,0.960503664531807,0.530596026947687,0.209888147305997,0.39289547061158,0.229588763777361
"K07343",0.134099640049652,0.351456806744434,0.156456744086327,0.672312464657885,0.263276028622138,0.77523376423038,0.601405118707925,0.144237066811308,0.210342046810144,0.510580050121583,0.653743773109005,0.884382893172793,0.0659029768223369,0.424770522916153,0.845388749825535,0.829868990370087,0.439098999994293,0.332420021002166,0.628472039468678,0.670610545374974
"K07345",0.570954427256127,0.10842778586447,0.18328693246505,0.279195113465669,0.0358852543953021,0.646630165601032,0.282669628880575,9.88430602424434e-06,0.0341542219370219,0.0205368081332942,0.166156488864427,0.231713484797741,0.140073479568904,0.795666616609928,0.528665625595841,0.15866828687364,0.496794484166604,0.829895521602634,0.268738723270633,0.367140654459783
"K07346",0.110765905530177,0.0451170374931493,0.143839370854519,0.582270650072701,0.412037634860151,0.983771609432047,0.362531563878879,0.0224306573816994,0.121443548755644,0.0474217929905267,0.487121941586275,0.404209687329413,0.299966097993544,0.95217636334891,0.663089437090326,0.793071013240097,0.296699571062721,0.961532057442821,0.679331956486633,0.506337540888759
"K07347",0.014464220154733,0.253561417169637,0.053516951441589,0.68072917413016,0.210345874215752,0.803698516179837,0.719722570433117,0.00291427813377062,0.145618595131074,0.119638760040257,0.448327884374353,0.571149231114131,0.0233905431331481,0.940325849985443,0.666129934889357,0.438960003456851,0.56500157702287,0.600526688757336,0.379496656069219,0.94966099196556
"K07348",0.170721985847134,0.207879085836158,0.158305817948219,0.225472293936775,0.343320269812462,0.848296951029886,0.421957287793592,0.0400516504034008,0.270520656459985,0.246114723455712,0.976307644773498,0.995471092078817,0.596320189960752,0.577686904200884,0.275610063130173,0.465089102106481,0.369975901168977,0.893495226016795,0.254257507877122,0.82410623331015
"K07349",0.370844341407257,0.442808603688938,0.283073931032015,0.402448206298281,0.0370048067042573,0.491825233316841,0.475956520782948,0.0368237050246201,0.113269037279475,0.301600578603092,0.663685898187036,0.724643167291768,0.334713796942955,0.428737601461408,0.0916506653925068,0.811825226070346,0.2418661250448,0.440202874604645,0.202924975085845,0.504408073059371
"K07350",0.345677473100267,0.496567239237257,0.397531017606387,0.372803009425506,0.0696891194378125,0.531668209889518,0.649191599531352,0.0611876665516809,0.0983039544646259,0.080715761713678,0.886566710584791,0.84392564874761,0.32517840516558,0.943641638728023,0.333289928054451,0.53973156196969,0.337090905594406,0.654231229246353,0.267862641431697,0.55135954166068
"K07351",0.146494698045958,0.1490782421233,0.221255679787821,0.795165946810533,0.327698656258123,0.738363332139801,0.694033419781545,0.0198949951718858,0.102365342505683,0.281173872979791,0.684670363040016,0.516248959918324,0.376805294656659,0.412331736225883,0.562569315400788,0.731797166368856,0.651517511539312,0.695816773808767,0.321043276128623,0.211688199489596
"K07352",0.104382119164929,0.232740034298495,0.0297523809758428,0.90088213601038,0.410630646288937,0.644220351701876,0.235305812991729,0.119307511117098,0.230600605326021,0.463589616796674,0.959100011778141,0.689203526723474,0.207665032384956,0.365579538242385,0.448734047929147,0.481332505185105,0.362844390793146,0.99272356435401,0.791499238364762,0.485023972555118
"K07353",0.0433864247537333,0.151634040064563,0.0647066114371593,0.973659785109806,0.171249147158969,0.990073130258071,0.345293494596693,0.14824405993445,0.0618122288139998,0.280161437183795,0.829071938567377,0.580792549632861,0.187950166298896,0.591649625201256,0.780434129840886,0.356497959872463,0.44961208102461,0.423151077938823,0.630147262617057,0.0883667264377325
"K07354",0.250805270588018,0.17175324541157,0.113667655405649,0.708579979145664,0.151744714121945,0.64565703449554,0.371036892877924,0.122419885588856,0.0821192179599174,0.1726518139954,0.592415266686948,0.908114020254644,0.484971612713693,0.859094180646316,0.770023675741798,0.82662522831028,0.753588849297212,0.938416594349013,0.9032523680898,0.520627395414791
"K07355",0.250803136517678,0.286631192018126,0.364311261859923,0.475544904811564,0.0162671968257103,0.207575239171749,0.974089481577204,0.0760197548239994,0.00210934475846293,0.0349622457655346,0.338669320492055,0.126579706631572,0.228284075567858,0.923360873895542,0.779324750997901,0.614798489597589,0.339224527449182,0.89978041106256,0.991739336382466,0.0134516035357979
"K07356",0.0239879033863269,0.0460238272955303,0.153115245383798,0.93972419350342,0.260171424701862,0.353929122418318,0.385317898565757,0.0137000581756477,0.0716890585814394,0.157878203726079,0.393622204733302,0.110293567354489,0.0415077317124558,0.320217755376131,0.432675857823787,0.813967830078703,0.468479129861222,0.332205942659613,0.64891068186179,0.0862492999502394
"K07357",0.0784597381836505,0.033878442333679,0.20096597604946,0.883993003013554,0.0802997487380351,0.861524809276281,0.654556582130634,0.0374223200190325,0.385354005888519,0.467820430941712,0.657422030393015,0.555496837309129,0.144189415826286,0.506632554112091,0.506772989931804,0.733730633089539,0.384098181808954,0.679252877132685,0.661992252417691,0.468545408222995
"K07358",0.0390042503796229,0.107756162029827,0.106599751545593,0.413805557666697,0.170344402202377,0.830247958795128,0.740497886350387,0.0699605185149837,0.134022905455094,0.236354815555693,0.885206675648325,0.640183922961089,0.185067148294072,0.612355298169544,0.662296291195185,0.773817193599153,0.676318245586789,0.876874471689414,0.511733529762158,0.389733054369619
"K07386",0.823492988147352,0.490437383780691,0.765412095311755,0.929948888140351,0.0125771193904018,0.82142697394364,0.928528722973834,0.991172296898391,0.00959482298944546,0.00517044267076471,0.496685141614383,0.0143701690240563,0.0177251014789094,0.865529621248618,0.250738581200316,0.906530244405888,0.394135575861275,0.0620848483327778,0.720040191613508,0.0548013254588688
"K07387",0.154709983164753,0.222253214845927,0.112258166148783,0.318707254081534,0.117307279779417,0.958171114563269,0.354521300708558,0.0583464260600884,0.196867197917295,0.430231324823381,0.976174758887252,0.983012891816737,0.151625736086997,0.54718477537744,0.738370161001525,0.96994491192462,0.367225793754702,0.502746289361863,0.566237746655406,0.692939647960791
"K07390",0.13419044444435,0.0883766374923119,0.190859250965001,0.69983689898301,0.373704280880716,0.639890928709006,0.549500632370895,0.0266085449046787,0.113583083586504,0.0280034495614925,0.791302370675483,0.297341191358999,0.0306985654199144,0.965542583200262,0.156294779233768,0.929677929797105,0.527676959405332,0.694173344843911,0.463937133268772,0.234568806170165
"K07391",0.514313470013013,0.396239914588684,0.592165501104864,0.59065406624983,0.854967077475136,0.195700468515987,0.800016596041923,0.286260054157739,0.193717015394438,0.231378870722655,0.316764500853852,0.369832390455797,0.0977711357683533,0.909303128311974,0.296897136488926,0.594758415098808,0.938975418670286,0.825113773432498,0.661036476221517,0.337310692784548
"K07393",0.0382295666029465,0.228022868555927,0.0899816028333665,0.682306699589673,0.0856602813968213,0.507041077000116,0.309341823165738,0.0287114786145988,0.218820874289251,0.422529195986082,0.676291727350536,0.94244916317822,0.0900003154007789,0.410338473094486,0.439799417866408,0.902853507614076,0.974886158036187,0.369429159383411,0.244746336269461,0.752455466538754
"K07397",0.145328268343345,0.824667778208043,0.493523749973373,0.308102048017228,0.00113831414668869,0.760967104417788,0.405120854481915,0.370797518628203,0.017001202240052,0.0348778892649659,0.274395505918931,0.0563655216955302,0.000103715985549623,0.736088771819876,0.284838408294466,0.939108644898329,0.884613384135348,0.0934324547226821,0.195350550390435,0.0900194994996365
"K07400",0.215567224690324,0.0733415311246823,0.293586879747337,0.63682020096264,0.238841452916296,0.56370495088743,0.723261836457619,0.00235761498916485,0.0824988625569904,0.0481768902258445,0.7189463455414,0.206111967329398,0.0584971182529855,0.748656498801119,0.14443426563507,0.730368614643298,0.265072012006557,0.516574799717836,0.616830215578927,0.355387696242223
"K07401",0.508613262148109,0.19316076557321,0.276646538736116,0.970634315475322,0.0643562818330821,0.96893571895809,0.393967323871262,0.000531936752197957,0.0178513486234778,0.0767116524410457,0.329951575359396,0.130511549243393,0.101601285344512,0.669586808840184,0.966574599377054,0.672911281597689,0.529084837383653,0.996943231607676,0.480012917842148,0.143685761612626
"K07402",0.673587870455847,0.375651108813849,0.480577375119367,0.789513721528122,0.658001935423761,0.367462170171626,0.46665366943549,0.874508434032124,0.0782682439501763,0.0814398135145971,0.457216886278422,0.0703708659071939,0.0718599728639406,0.639344431485015,0.277115436568577,0.728280034664481,0.371491374998511,0.423493706486218,0.753818672489403,0.147745217551957
"K07404",0.770806831985276,0.848262763062976,0.759936579490631,0.420297150751406,0.53574253915651,0.959080885031868,0.936749654805632,0.576634132252952,0.0137940261852593,0.00223445670096885,0.699893282772815,0.0266585641694174,0.0934781056592505,0.804868527941053,0.0737059156500017,0.786348811077318,0.827779040444441,0.245491006723223,0.838394791447782,0.0811816139331751
"K07405",0.608408493227857,0.204772311676779,0.596965913956511,0.800037189521317,0.0945972684272282,0.288621756441636,0.841095622198074,0.0250083412578778,0.267902484865262,0.156136631256263,0.274960933796445,0.512462232984563,0.0677051115057181,0.795436079290879,0.590557706438187,0.767832735525598,0.602369601334642,0.890864476113574,0.434020648882887,0.637202701180879
"K07406",0.354412303488524,0.732084849756053,0.853197948323803,0.744112063539441,0.0139917116436031,0.728102822028514,0.541971022447069,0.633058457903678,0.159701759781156,0.0375888499444428,0.760300989382122,0.237642900533045,0.0408234058479456,0.86597775392705,0.840509987925989,0.966485393173916,0.626409502992552,0.475119463632486,0.703545620401141,0.206722085087111
"K07407",0.582655261194702,0.365210153639765,0.435410538605712,0.492964827615624,0.993968431404163,0.176350577624161,0.937093901408545,0.173681769173357,0.168597626891771,0.0878652934512466,0.225231278039217,0.282048023696046,0.0814927494974193,0.792142451287517,0.245563098147544,0.674839193834171,0.513740492521028,0.572736984709336,0.47234093478653,0.255610088210209
"K07442",0.0900421594624123,0.063538637502684,0.299037175349596,0.0260892982132821,0.233060387048149,0.168730683558586,0.90601220844571,0.00247176132425859,0.087833292099626,0.737904002131498,0.276838286050544,0.51125363681871,0.117054785933931,0.98130315604863,0.0482023380028592,0.664448298800197,0.00598187381620238,0.594215377941088,0.42437477507885,0.171738746306012
"K07443",0.730896883122291,0.556767499081976,0.685899453935261,0.884935574932533,0.731275999482159,0.208308627701412,0.811465442145692,0.31121961618116,0.228211658880056,0.11036153029185,0.0798506450904092,0.434753046839566,0.142943366051472,0.744737949065481,0.356516409195639,0.756888476466748,0.883621034353463,0.834514952941023,0.886338605694705,0.339886282783092
"K07444",0.423493675323225,0.420893462422575,0.496465023211544,0.945946616053323,0.602688761121203,0.227226955588597,0.919241362666946,0.453000259135977,0.211933968209653,0.183682774237641,0.283498806200403,0.25636891752694,0.159349604935146,0.79684216097267,0.244015943480122,0.657323050812577,0.505194298885568,0.89604526749398,0.914234417025629,0.42298503681978
"K07447",0.501557398678712,0.25489243333053,0.353307320679086,0.739752163219894,0.894356498471179,0.126580323397017,0.779282808404482,0.527177616580527,0.142702850649464,0.0672077737004323,0.426483259100117,0.162306435906522,0.0449186103853396,0.797485773833551,0.325183455875506,0.672156058263637,0.404354278423207,0.581675049061877,0.760930685294332,0.185275382662009
"K07448",0.379378243470659,0.658351577861078,0.395410265474813,0.423982841275631,0.742894810676552,0.36498712005096,0.568293408094089,0.87390315380651,0.27691873476018,0.49695631245711,0.614920346828175,0.987335021596523,0.120177217903381,0.851583368438982,0.0812515244180314,0.218604493663883,0.383376873554041,0.934176470102972,0.575952929907838,0.453961855656331
"K07451",0.58499408569641,0.545007620239787,0.42618564615653,0.441317575427586,0.0715409012556968,0.84213757138364,0.139317088652245,0.0720670273726417,0.0860099025900411,0.0409272155531901,0.567401636082169,0.590757868657457,0.40049071581817,0.363822747809795,0.637958848666012,0.684082497778766,0.0355382584330631,0.35185666255917,0.628176560178804,0.0468955140523851
"K07452",0.494736829522799,0.70282707552141,0.372583890709228,0.655756483754807,0.947745725823521,0.550127766591353,0.777291125243464,0.409594641450523,0.41291032934466,0.44461002697561,0.579736081997677,0.397912916904947,0.00466172074128486,0.28428605161664,0.830637474351065,0.828044525670191,0.0871991686309606,0.804204299754904,0.142990368780499,0.516767292942878
"K07454",0.651226590375341,0.945362353784989,0.811143268871213,0.313766928321057,0.0425891931646195,0.720193993478843,0.524554510820218,0.606842185122059,0.091317308625021,0.476171156774274,0.634125520668858,0.30913330449362,0.841062261405946,0.488543497677867,0.339980241705013,0.220494418033603,0.208501912836677,0.791469057376696,0.19224738109593,0.395616568303106
"K07455",0.0160664365693365,0.512845404588013,0.0691649402973088,0.610985094147216,0.074869084389832,0.526524243409728,0.355438499967879,0.22134112855689,0.786997049738072,0.768330855125088,0.612774149790396,0.888153665693822,0.0274033407313904,0.520426595128319,0.38724177341291,0.733466960757257,0.331450451504302,0.0733414281195534,0.394623665409461,0.248016834456253
"K07456",0.484450961051326,0.384774899069058,0.382909920295597,0.807930613524787,0.794567003515025,0.205457777302988,0.751906663135547,0.403319402388667,0.0588964197726627,0.0250003525793851,0.455675861624164,0.105871786178058,0.0527716280148769,0.969923189090853,0.16181329543833,0.732420269663472,0.290313692550857,0.470528599510958,0.672148388422365,0.133607718184366
"K07457",0.114241173270761,0.18293760329662,0.220300145502521,0.454941956223086,0.0810301794708969,0.205330757641298,0.650131356040811,0.0354237384717419,0.0682201381108979,0.87924771933571,0.438350652594794,0.412555427384113,0.117994968217119,0.838646966050953,0.301678139997534,0.30399953677313,0.563214484877143,0.252995817421497,0.0523852319072435,0.519118317832035
"K07458",0.697939337220489,0.345118482489259,0.951622070844423,0.267320286079832,0.183937257327968,0.997301352674308,0.56024860266653,0.536233327072063,0.00427808874355756,0.00477458470738843,0.764992494255411,0.0390543383176328,0.0292258769942117,0.695820099000801,0.163775728088285,0.717785658378932,0.497968584263484,0.234764674012986,0.490806838379057,0.0183011049135766
"K07459",0.363877276226768,0.659901382097655,0.945493511431626,0.687668193501679,0.0179725577592643,0.622215931716704,0.114121089740358,0.0782354843304063,0.669791858190776,0.182335557543864,0.448146477821069,0.515209211452362,0.285435370845127,0.599301898664871,0.380873215325216,0.538267639462212,0.0900012209123408,0.460516848029585,0.105722416634843,0.897970840605249
"K07460",0.54219704714177,0.316285255631339,0.520893675257336,0.589242418158134,0.873175590959484,0.115013476623221,0.726137983546695,0.352405809163396,0.117382341545913,0.0916321486117943,0.378200086307298,0.282303395087137,0.0618575436297396,0.828394613504422,0.344855894086305,0.610439842376858,0.503414772354988,0.602919590052303,0.61718238073681,0.189068777219464
"K07461",0.715482013757242,0.775225061937758,0.894826842366622,0.632079607665336,0.235767477368827,0.688926821626539,0.798932827563938,0.756094670426599,0.00632624955915259,0.040591303463028,0.514437991517717,0.0553763156908511,0.0149360602918841,0.836705300806604,0.325185327875827,0.81748182485469,0.958928983050837,0.11276291071393,0.299235359348471,0.0424219693894704
"K07462",0.330167463103782,0.369255678617333,0.155540917469285,0.429713928134076,0.373359772080353,0.897381995692828,0.963965425725336,0.515563082983408,0.0113897906328457,0.0259284363517075,0.506859776444272,0.0541270917771158,0.19756766900989,0.96958974085241,0.0432771715781889,0.677698535844569,0.512482249130598,0.423099206037878,0.642282344396836,0.153032930791757
"K07464",0.797564998788263,0.177656428872573,0.695985606636018,0.693019634291884,0.566827213335747,0.0234277744649336,0.364015315666552,0.20699608164522,0.0216459656535823,0.00887046073657459,0.706791219994576,0.279951459456127,0.16464936239682,0.722393376171378,0.812362379419197,0.37692805210163,0.300656707160041,0.804297322775046,0.256704860650442,0.140641611900749
"K07467",0.261915314460579,0.757584308755642,0.958332541785792,0.128953966344124,0.16484769358498,0.164293660198242,0.94203534589191,0.582139875958891,0.674408381925199,0.574837112593128,0.168953369325349,0.736780581386455,0.0211559362356487,0.626789134882014,0.767886646132036,0.239953475750339,0.819100704369857,0.753706935556548,0.699280756115179,0.261511324286044
"K07469",0.672454751607635,0.860734383605481,0.708880314786199,0.409920810031915,0.949406415159993,0.296125939874994,0.656661249403694,0.559197801140256,0.0186903729376878,0.100974222609016,0.48430375999352,0.0935672840386775,0.205342997797159,0.705162320362265,0.523951842812956,0.678002780307764,0.786783708661629,0.0744578205936515,0.169090905056779,0.0921326627271748
"K07470",0.200050936849847,0.277651701246206,0.107528294050976,0.922322396352083,0.245075584360293,0.990728322863822,0.555895873918171,0.0101650978317971,0.332726338050894,0.292047804865208,0.839181828130534,0.725291597060984,0.156815506373566,0.657187099740557,0.872518901301887,0.736069440596995,0.863515711812938,0.606164567334884,0.234306446841771,0.901313378505208
"K07471",0.020852594379741,0.136010768743839,0.0255399560383737,0.801801509519844,0.26902501636617,0.830708776517143,0.595483550893398,0.197190163600127,0.495782415201875,0.748359483467946,0.553351859112508,0.703979538953883,0.148939498168689,0.115226873772379,0.614507782976888,0.633446668051859,0.957577197693892,0.531401363146693,0.28931665245892,0.937788255968858
"K07473",0.303875272121815,0.18771513669065,0.169349148838181,0.94274197690017,0.883478315139854,0.485693948541189,0.958891891487332,0.242862023869657,0.0382439823937433,0.0331240452263534,0.380972414683042,0.125704593300185,0.204509899374183,0.626612079018874,0.198497375494326,0.590800175976855,0.512805638296688,0.779910698755823,0.530924421975405,0.488087278376651
"K07474",0.241602879454257,0.0620762873173988,0.214548460037314,0.531872511442677,0.584518398022544,0.431810016407547,0.738455181618704,0.204606148147955,0.560199193474677,0.631602660454593,0.376429691853622,0.277972333748223,0.186865528010914,0.967905036956308,0.47026695091441,0.146273681997954,0.499426573129176,0.213287709307108,0.328676616373439,0.376577610911749
"K07478",0.662219686437363,0.617256382443794,0.690863236170231,0.667131393145912,0.895154808113689,0.493011343266691,0.919256063310979,0.614589272815343,0.0579690638632218,0.0972950897078225,0.407391507100745,0.24117926597093,0.0825072135854872,0.711236390292819,0.138210014814059,0.890790597725209,0.884138573229434,0.587163134436331,0.492131306714471,0.195482918259212
"K07479",0.11101259645547,0.0390469495830803,0.034946440372178,0.908820996833812,0.0243629791683808,0.190365468384716,0.490431405730062,1.60692018262373e-05,0.0381248516291334,0.023234870316368,0.374025612703625,0.328510246273255,0.0665120152437195,0.961343186655519,0.216678183047315,0.353666148477897,0.281435669564225,0.559278061193379,0.32822549575487,0.479096655640554
"K07480",0.328808869201023,0.608475715809079,0.115458313305539,0.455246434344588,0.0808749760813445,0.636911664495771,0.872762394124626,0.0398540716525986,0.10411551511503,0.240788752437247,0.964753912261937,0.829738247600578,0.0725699480649231,0.862272236156019,0.385525539522072,0.639617956126819,0.632459231332095,0.430048655909664,0.62757551683621,0.721710797489021
"K07481",0.439817967325169,0.375448190249606,0.489474322679872,0.0592342641898488,0.761321659466215,0.763406079693251,0.477718882324067,0.93120833933005,0.191501513561133,0.0223783588705535,0.93893631398425,0.395207438516708,0.00478440473877911,0.919229005789007,0.191522358794544,0.353405431157746,0.432173573959263,0.624271589918596,0.502233136990057,0.948063720520239
"K07483",0.629659333236191,0.536174287373588,0.468585271212652,0.699611957442752,0.372223386486739,0.515397500103293,0.824922983922632,0.256249789537696,0.0390648874938952,0.0125668910450562,0.229261710541335,0.0783943313741171,0.0229787021307882,0.974325873363263,0.129164419481203,0.89602591702336,0.897327516324771,0.546754235756377,0.60792839835959,0.204501403255415
"K07484",0.321086628816742,0.437595075067271,0.0999756767083719,0.510291383418857,0.352168353731533,0.847182016390477,0.405082615863408,0.379871503107537,0.0471919708529712,0.0623102552822068,0.825542458252215,0.05165949758234,0.126543002165807,0.311575823100547,0.0729503903104635,0.222117619082626,0.80935536337483,0.619634483201146,0.604543823469964,0.675839502836438
"K07486",0.641168651892243,0.938930480568052,0.357726441256102,0.238900804238956,0.727553060730564,0.511385849531731,0.250841969061589,0.168631368169415,0.870642447998646,0.931495909616084,0.851981501942549,0.993699376073446,0.568887407174035,0.513838869539497,0.585672201425636,0.410809087946598,0.576484621269576,0.982365813310088,0.622645998730791,0.196822541633567
"K07488",0.802965750351872,0.578333743269351,0.726550365685023,0.943044632500977,0.0966861942104436,0.688104990367167,0.125305436743752,0.809703602463089,0.897968982957078,0.74398449313761,0.709070972377608,0.248133380153732,0.777214335215753,0.689677844509517,0.959627022359787,0.350346090167215,0.995010376691011,0.0693200092312921,0.00480011837078474,0.126636476656565
"K07490",0.0175727260662747,0.0813253576119785,0.0372895481258911,0.91979938014552,0.360003514992393,0.766269487449991,0.829186607692702,0.016067643398658,0.0596902773828003,0.381202369719968,0.980491839449051,0.610484975895743,0.00991016991978541,0.446232592364433,0.80242190465929,0.430805293931964,0.704768617897465,0.897474820482701,0.814844837480509,0.175213557011259
"K07491",0.928184336284418,0.57324380051713,0.493760371343966,0.798971215751862,0.789216096753665,0.636653516966935,0.875733015553347,0.438533250043232,0.100736575961144,0.13229263093094,0.343523919176085,0.0808366391398055,0.0604857778890782,0.927063404018466,0.145358715557429,0.947951403152207,0.871567909745832,0.493280833139162,0.278378799532542,0.30879754797787
"K07493",0.855062053779509,0.320260614868118,0.942393181317186,0.40255723116522,0.530038782940799,0.49350880503018,0.946221451120196,0.657106559354721,0.256448631530257,0.643573807814893,0.785927954798569,0.138413375339882,0.968522315666481,0.839892883469969,0.86055218050202,0.760183099235013,0.230395430471851,0.870108105179942,0.550764618287145,0.205746669961474
"K07495",0.824966444456935,0.632215767203079,0.702045560376825,0.997755973519699,0.100086877575835,0.370381368404943,0.721543993182241,0.419761359371027,0.325330633426695,0.551857028746968,0.89611142685393,0.724998794939006,0.746739225435737,0.586382616441546,0.479964133972355,0.674657154020325,0.556686544371226,0.134516295218565,0.261827105088592,0.454082722129589
"K07496",0.95253543672279,0.423964788618932,0.553249167083232,0.519399112467133,0.81997443048507,0.38028364139173,0.765631770560019,0.318033839586033,0.0494267231108074,0.0536103282700261,0.688379571898863,0.048198820726296,0.0171873479072007,0.987372648601585,0.30696759958764,0.79919523784404,0.646039843308183,0.387508047148769,0.229742184501791,0.170429157119931
"K07497",0.663455794238383,0.991534654957306,0.406991694963196,0.649788231237133,0.328472964299609,0.809233111247762,0.709232558159258,0.895056017556842,0.016280562041339,0.0567907134688788,0.833271565141631,0.0829287397969757,0.0913137590074239,0.56370139538416,0.0858723317914988,0.606804019752577,0.939759713718791,0.671471294280781,0.991361360628201,0.197007256100491
"K07498",0.628937566529206,0.399476521513276,0.186712850265907,0.178641494705547,0.300368242140356,0.211000033781183,0.377728096858554,0.104525695865838,0.36657008396102,0.625626161291202,0.550748423612105,0.450548292750747,0.331758710892252,0.797886629946352,0.262962252052511,0.849253657365806,0.0221468797071113,0.550813043804576,0.66115699677623,0.409567837291647
"K07502",0.852702021299703,0.721194614546496,0.711202957410089,0.727913425966838,0.66935750057954,0.994582132122392,0.43834765765813,0.806537765223186,0.243770777789074,0.375471687890098,0.290727836064565,0.359448834667753,0.0941966954725214,0.921468901004518,0.0824369607394487,0.798629235213929,0.694753401039901,0.67184107241721,0.620099027814768,0.527925082475275
"K07503",0.0313947085019341,0.216809205714748,0.314526875640694,0.870520050484038,0.460994121820925,0.130229781018141,0.642077010080491,0.0116288607583883,0.0302559633448296,0.48557561072482,0.340610276987201,0.142519946363047,0.0515224627871562,0.796504809949098,0.120858680138436,0.340664502108115,0.0367203160606744,0.43816651273848,0.530585388407971,0.163378597368659
